Jul 25, 2025  12:17:28 PM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 2 
Units, Torr
Sample Period, 1.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.99E-005 
Filament Current, 1.00, mAmps
Start time, Jul 25, 2025  12:17:28 PM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         24.00          magnesium             1.00         3            OFF
2         138.00         Barium                1.00         3            OFF


Time(s)      Channel#1   Channel#2   

86.175,   9.0553E-009,   5.3317E-009,  
87.189,   8.9648E-009,   4.5377E-009,  
88.203,   8.1256E-009,   4.3970E-009,  
89.217,   7.1759E-009,   4.4020E-009,  
90.231,   8.4774E-009,   4.7487E-009,  
91.245,   8.6030E-009,   3.9146E-009,  
92.259,   6.2764E-009,   4.2714E-009,  
93.288,   8.4020E-009,   4.8191E-009,  
94.287,   9.6281E-009,   3.4623E-009,  
95.301,   9.3065E-009,   4.5025E-009,  
96.315,   7.0302E-009,   4.3920E-009,  
97.329,   7.2613E-009,   4.4925E-009,  
98.343,   1.0307E-008,   6.8894E-009,  
99.357,   1.1719E-008,   5.4372E-009,  
100.371,   7.6231E-009,   6.0603E-009,  
101.385,   8.4422E-009,   5.7889E-009,  
102.399,   1.1543E-008,   5.5176E-009,  
103.413,   9.9497E-009,   4.5276E-009,  
104.427,   7.9648E-009,   4.3970E-009,  
105.441,   8.6432E-009,   4.8191E-009,  
106.502,   9.5427E-009,   4.8894E-009,  
107.469,   8.6281E-009,   4.9146E-009,  
108.483,   9.6231E-009,   3.9397E-009,  
109.497,   9.5779E-009,   4.3015E-009,  
110.511,   8.2714E-009,   5.3266E-009,  
111.525,   9.6482E-009,   3.8794E-009,  
112.539,   7.9749E-009,   4.2663E-009,  
113.553,   9.2915E-009,   3.5477E-009,  
114.567,   1.1080E-008,   4.2412E-009,  
115.581,   8.1558E-009,   5.0754E-009,  
116.595,   8.3116E-009,   4.9196E-009,  
117.609,   9.0101E-009,   4.0553E-009,  
118.623,   8.8945E-009,   4.7337E-009,  
119.637,   8.5377E-009,   4.7337E-009,  
120.651,   8.5377E-009,   4.7035E-009,  
121.665,   1.0653E-008,   4.6332E-009,  
122.679,   1.0095E-008,   4.3618E-009,  
123.693,   8.0101E-009,   5.2362E-009,  
124.707,   9.0101E-009,   5.4623E-009,  
125.721,   1.0367E-008,   4.4824E-009,  
126.735,   8.7236E-009,   5.2111E-009,  
127.749,   8.3920E-009,   3.9497E-009,  
128.763,   9.0905E-009,   4.8191E-009,  
129.792,   8.8442E-009,   4.9095E-009,  
130.791,   9.2312E-009,   5.4271E-009,  
131.805,   7.7136E-009,   4.8291E-009,  
132.819,   8.8543E-009,   3.1307E-009,  
133.833,   9.3518E-009,   3.9950E-009,  
134.847,   7.7337E-009,   4.4774E-009,  
135.861,   8.5980E-009,   4.8794E-009,  
136.875,   1.0352E-008,   5.4322E-009,  
137.905,   1.1025E-008,   3.8291E-009,  
138.903,   7.9095E-009,   5.0101E-009,  
139.917,   7.7990E-009,   5.0603E-009,  
140.947,   9.5528E-009,   3.3719E-009,  
141.945,   8.3467E-009,   4.3417E-009,  
142.959,   8.3518E-009,   4.2513E-009,  
144.113,   1.1236E-008,   5.3015E-009,  
144.987,   9.8291E-009,   4.1508E-009,  
146.001,   8.0251E-009,   4.0151E-009,  
147.015,   1.0307E-008,   4.3467E-009,  
148.029,   1.0834E-008,   5.5879E-009,  
149.043,   9.6382E-009,   3.3769E-009,  
150.057,   1.0467E-008,   4.3568E-009,  
151.071,   9.5829E-009,   3.5276E-009,  
152.085,   1.0095E-008,   3.0302E-009,  
153.099,   9.0352E-009,   4.3518E-009,  
154.113,   1.0985E-008,   4.6181E-009,  
155.127,   1.0548E-008,   5.4824E-009,  
156.141,   8.6030E-009,   4.5779E-009,  
157.155,   7.4975E-009,   4.5729E-009,  
158.169,   1.1372E-008,   3.7588E-009,  
159.183,   1.1141E-008,   3.7688E-009,  
160.197,   9.5226E-009,   3.5126E-009,  
161.211,   8.9950E-009,   4.7739E-009,  
162.225,   1.1141E-008,   4.8342E-009,  
163.239,   1.0221E-008,   4.2714E-009,  
164.253,   8.8593E-009,   5.1558E-009,  
165.267,   1.0025E-008,   3.6131E-009,  
166.281,   9.0352E-009,   5.1256E-009,  
167.295,   8.6533E-009,   6.0050E-009,  
168.309,   1.0221E-008,   5.2814E-009,  
169.323,   1.1543E-008,   3.6332E-009,  
170.337,   9.7839E-009,   3.6834E-009,  
171.351,   9.6985E-009,   4.4221E-009,  
172.443,   1.0854E-008,   4.1156E-009,  
173.379,   1.1121E-008,   4.1457E-009,  
174.393,   8.9497E-009,   4.7286E-009,  
175.407,   1.0648E-008,   4.8191E-009,  
176.421,   1.0975E-008,   4.8342E-009,  
177.435,   1.0412E-008,   4.9196E-009,  
178.449,   9.0653E-009,   3.6834E-009,  
179.479,   9.8141E-009,   3.6181E-009,  
180.477,   1.1709E-008,   5.5226E-009,  
181.491,   9.1407E-009,   4.4121E-009,  
182.505,   9.7839E-009,   5.3166E-009,  
183.519,   1.1985E-008,   4.1910E-009,  
184.533,   1.0322E-008,   3.9146E-009,  
185.547,   7.7688E-009,   4.4925E-009,  
186.561,   9.7688E-009,   5.5477E-009,  
187.575,   9.9045E-009,   4.4271E-009,  
188.589,   1.0121E-008,   4.6734E-009,  
189.603,   8.9749E-009,   4.8442E-009,  
190.617,   1.1221E-008,   4.7236E-009,  
191.647,   1.1648E-008,   4.8844E-009,  
192.645,   1.0387E-008,   4.1859E-009,  
193.659,   8.8141E-009,   5.2161E-009,  
194.673,   1.0724E-008,   4.6030E-009,  
195.687,   1.1789E-008,   4.1457E-009,  
196.701,   1.0231E-008,   4.8794E-009,  
197.715,   1.1859E-008,   4.7035E-009,  
198.729,   1.1307E-008,   4.5025E-009,  
199.743,   1.1889E-008,   5.1508E-009,  
200.757,   1.1397E-008,   4.8141E-009,  
201.771,   1.0628E-008,   5.8844E-009,  
202.785,   1.1683E-008,   3.9899E-009,  
203.799,   1.0553E-008,   4.9246E-009,  
204.813,   1.1412E-008,   4.7387E-009,  
205.827,   1.2332E-008,   4.4171E-009,  
206.841,   1.4266E-008,   4.6080E-009,  
207.855,   1.2392E-008,   5.3065E-009,  
208.869,   1.4497E-008,   5.5327E-009,  
209.883,   1.7291E-008,   5.2864E-009,  
210.897,   1.6196E-008,   4.8442E-009,  
211.927,   1.8462E-008,   4.5377E-009,  
212.925,   2.2518E-008,   5.1357E-009,  
213.939,   2.3643E-008,   4.4573E-009,  
214.953,   2.2432E-008,   4.6030E-009,  
215.967,   2.6714E-008,   3.8794E-009,  
216.981,   3.0327E-008,   3.9849E-009,  
217.995,   2.8432E-008,   5.3015E-009,  
219.009,   2.9246E-008,   4.0452E-009,  
220.023,   3.3231E-008,   5.3417E-009,  
221.037,   3.6764E-008,   4.6231E-009,  
222.051,   3.3668E-008,   4.5226E-009,  
223.065,   4.0296E-008,   4.6884E-009,  
224.079,   4.3503E-008,   4.8744E-009,  
225.094,   4.1899E-008,   5.4623E-009,  
226.123,   4.2503E-008,   4.4573E-009,  
227.122,   4.3764E-008,   5.0452E-009,  
228.151,   4.7709E-008,   5.7487E-009,  
229.165,   4.6935E-008,   4.5729E-009,  
230.164,   4.8789E-008,   5.4925E-009,  
231.178,   5.2231E-008,   5.6834E-009,  
232.192,   5.2216E-008,   5.4020E-009,  
233.206,   5.3764E-008,   6.2362E-009,  
234.220,   5.3477E-008,   4.6131E-009,  
235.234,   5.5407E-008,   5.9196E-009,  
236.248,   5.8251E-008,   6.8342E-009,  
237.262,   5.7950E-008,   4.4070E-009,  
238.276,   6.0709E-008,   5.4724E-009,  
239.305,   6.5678E-008,   4.6834E-009,  
240.304,   6.5548E-008,   3.8995E-009,  
241.318,   6.6668E-008,   4.7136E-009,  
242.332,   6.9613E-008,   5.4422E-009,  
243.361,   7.6648E-008,   7.3367E-009,  
244.375,   7.5975E-008,   5.6834E-009,  
245.374,   7.7477E-008,   6.0352E-009,  
246.403,   8.3171E-008,   6.7839E-009,  
247.402,   8.4864E-008,   5.8894E-009,  
248.416,   8.5980E-008,   5.6332E-009,  
249.430,   9.1181E-008,   5.8342E-009,  
250.444,   9.5889E-008,   6.9950E-009,  
251.473,   9.5025E-008,   6.0352E-009,  
252.472,   9.7136E-008,   4.3317E-009,  
253.486,   1.0168E-007,   5.5930E-009,  
254.515,   1.0468E-007,   6.1307E-009,  
255.514,   1.0165E-007,   5.3618E-009,  
256.528,   1.0261E-007,   7.2312E-009,  
257.557,   1.0824E-007,   6.6080E-009,  
258.556,   1.1111E-007,   6.9548E-009,  
259.570,   1.0479E-007,   5.5427E-009,  
260.584,   1.0769E-007,   5.4623E-009,  
261.598,   1.1192E-007,   6.3719E-009,  
262.612,   1.0925E-007,   4.9095E-009,  
263.626,   1.0568E-007,   4.6985E-009,  
264.640,   1.0822E-007,   6.6784E-009,  
265.654,   1.0880E-007,   6.8894E-009,  
266.668,   1.0788E-007,   6.9296E-009,  
267.682,   1.0237E-007,   5.1608E-009,  
268.696,   1.0417E-007,   6.2010E-009,  
269.710,   1.0453E-007,   8.4121E-009,  
270.724,   1.0050E-007,   5.6734E-009,  
271.738,   9.1864E-008,   7.1106E-009,  
272.752,   9.1568E-008,   5.4422E-009,  
273.766,   8.8990E-008,   7.8392E-009,  
274.780,   8.5608E-008,   5.5377E-009,  
275.794,   8.0508E-008,   5.3065E-009,  
276.808,   8.3111E-008,   6.5025E-009,  
277.837,   8.2136E-008,   5.7588E-009,  
278.836,   7.7593E-008,   5.3317E-009,  
279.850,   7.6236E-008,   5.7236E-009,  
280.864,   7.6613E-008,   5.9548E-009,  
281.878,   7.2653E-008,   5.5879E-009,  
282.892,   7.0628E-008,   6.3116E-009,  
283.906,   6.9578E-008,   6.7990E-009,  
284.935,   7.0663E-008,   7.9598E-009,  
285.949,   6.5925E-008,   5.8643E-009,  
286.948,   6.0472E-008,   6.3015E-009,  
287.962,   6.0116E-008,   5.7136E-009,  
288.976,   5.7437E-008,   7.9447E-009,  
289.990,   5.4025E-008,   5.0000E-009,  
291.004,   5.0884E-008,   5.8543E-009,  
292.018,   5.2688E-008,   6.0553E-009,  
293.032,   4.8683E-008,   5.7588E-009,  
294.046,   4.5261E-008,   4.6332E-009,  
295.060,   4.6814E-008,   6.7789E-009,  
296.074,   4.5101E-008,   6.3266E-009,  
297.088,   4.2548E-008,   5.7487E-009,  
298.102,   4.0638E-008,   4.7487E-009,  
299.116,   4.2296E-008,   6.4774E-009,  
300.130,   4.1638E-008,   6.8643E-009,  
301.144,   3.7643E-008,   5.8442E-009,  
302.158,   4.0111E-008,   6.7889E-009,  
303.188,   3.8603E-008,   6.4523E-009,  
304.186,   3.5186E-008,   5.7035E-009,  
305.200,   3.6764E-008,   7.2613E-009,  
306.214,   3.6126E-008,   5.4422E-009,  
307.228,   3.6261E-008,   5.1960E-009,  
308.242,   3.1317E-008,   5.6131E-009,  
309.272,   3.3844E-008,   4.8844E-009,  
310.270,   3.4095E-008,   5.6030E-009,  
311.284,   2.9276E-008,   5.9849E-009,  
312.298,   3.0040E-008,   6.2211E-009,  
313.312,   3.1834E-008,   4.9497E-009,  
314.326,   3.1276E-008,   6.7387E-009,  
315.340,   2.9080E-008,   6.4874E-009,  
316.354,   2.9281E-008,   5.2663E-009,  
317.384,   3.1663E-008,   5.8442E-009,  
318.382,   2.7925E-008,   5.7889E-009,  
319.396,   2.6261E-008,   6.8040E-009,  
320.410,   2.8171E-008,   5.2312E-009,  
321.424,   2.7266E-008,   5.1457E-009,  
322.454,   2.6156E-008,   5.7337E-009,  
323.452,   2.4462E-008,   6.2764E-009,  
324.466,   2.5734E-008,   4.6382E-009,  
325.480,   2.4156E-008,   6.1256E-009,  
326.494,   2.2377E-008,   5.2362E-009,  
327.508,   2.1603E-008,   7.6080E-009,  
328.522,   2.2543E-008,   5.1156E-009,  
329.536,   2.3045E-008,   5.4724E-009,  
330.550,   2.4005E-008,   4.3518E-009,  
331.564,   2.0653E-008,   6.5276E-009,  
332.578,   2.2251E-008,   5.7186E-009,  
333.592,   2.1965E-008,   5.3869E-009,  
334.606,   2.0327E-008,   4.4422E-009,  
335.620,   1.7990E-008,   5.6281E-009,  
336.634,   1.9915E-008,   6.4221E-009,  
337.648,   1.9673E-008,   4.1357E-009,  
338.662,   1.8482E-008,   4.1960E-009,  
339.676,   1.8156E-008,   6.0050E-009,  
340.690,   1.8729E-008,   6.4523E-009,  
341.704,   1.9548E-008,   4.9648E-009,  
342.718,   1.6809E-008,   5.4322E-009,  
343.732,   1.6839E-008,   5.9598E-009,  
344.746,   1.7281E-008,   4.7889E-009,  
345.760,   1.7538E-008,   6.2513E-009,  
346.774,   1.7432E-008,   7.2312E-009,  
347.804,   1.6417E-008,   5.8492E-009,  
348.802,   1.6477E-008,   5.6080E-009,  
349.816,   1.5563E-008,   5.0603E-009,  
350.830,   1.5477E-008,   4.2161E-009,  
351.844,   1.4774E-008,   6.0251E-009,  
352.858,   1.5387E-008,   5.5427E-009,  
353.872,   1.5884E-008,   5.7136E-009,  
354.886,   1.5814E-008,   4.6382E-009,  
355.900,   1.4568E-008,   6.3417E-009,  
356.914,   1.3688E-008,   5.4724E-009,  
357.928,   1.5362E-008,   4.9296E-009,  
358.942,   1.4543E-008,   3.7940E-009,  
359.956,   1.2829E-008,   5.0151E-009,  
360.970,   1.4181E-008,   5.9045E-009,  
361.984,   1.3759E-008,   4.0302E-009,  
362.998,   1.3347E-008,   4.7186E-009,  
364.012,   1.3116E-008,   4.3719E-009,  
365.026,   1.3739E-008,   5.4322E-009,  
366.040,   1.4015E-008,   5.0452E-009,  
367.054,   1.4005E-008,   4.6734E-009,  
368.068,   1.3920E-008,   4.7889E-009,  
369.082,   1.2774E-008,   5.7538E-009,  
370.096,   1.4497E-008,   5.3065E-009,  
371.110,   1.3422E-008,   5.1206E-009,  
372.124,   1.3000E-008,   4.9849E-009,  
373.138,   1.3653E-008,   4.3920E-009,  
374.152,   1.3337E-008,   5.9899E-009,  
375.166,   1.2839E-008,   5.5779E-009,  
376.180,   1.2035E-008,   6.7136E-009,  
377.194,   1.3618E-008,   5.4171E-009,  
378.208,   1.5442E-008,   5.3719E-009,  
379.222,   1.2794E-008,   5.6985E-009,  
380.237,   1.2402E-008,   6.2965E-009,  
381.251,   1.3136E-008,   5.5879E-009,  
382.265,   1.5764E-008,   4.8995E-009,  
383.279,   1.4080E-008,   5.0452E-009,  
384.293,   1.1864E-008,   5.6784E-009,  
385.307,   1.2467E-008,   5.5779E-009,  
386.321,   1.2970E-008,   5.7085E-009,  
387.335,   1.0683E-008,   4.7186E-009,  
388.349,   1.2236E-008,   4.7889E-009,  
389.363,   1.2889E-008,   4.1960E-009,  
390.377,   1.1397E-008,   5.3015E-009,  
391.391,   1.1357E-008,   5.4121E-009,  
392.405,   1.2508E-008,   5.5528E-009,  
393.419,   1.3452E-008,   5.2312E-009,  
394.433,   1.0633E-008,   4.6382E-009,  
395.447,   1.3678E-008,   5.5578E-009,  
396.461,   1.3930E-008,   4.8090E-009,  
397.475,   1.1191E-008,   5.4322E-009,  
398.489,   1.2487E-008,   4.6784E-009,  
399.503,   1.2422E-008,   5.1055E-009,  
400.517,   1.3719E-008,   6.7136E-009,  
401.531,   1.0920E-008,   6.4271E-009,  
402.545,   1.1779E-008,   6.2714E-009,  
403.559,   1.1910E-008,   6.4221E-009,  
404.573,   9.7839E-009,   5.5025E-009,  
405.587,   1.1714E-008,   5.8643E-009,  
406.601,   1.2377E-008,   5.3166E-009,  
407.615,   1.1296E-008,   5.9698E-009,  
408.629,   1.1367E-008,   5.7889E-009,  
409.643,   1.2266E-008,   5.1759E-009,  
410.672,   1.2302E-008,   5.7940E-009,  
411.671,   1.0879E-008,   4.8442E-009,  
412.685,   1.1241E-008,   5.2111E-009,  
413.699,   1.2598E-008,   6.0955E-009,  
414.713,   1.1503E-008,   6.2261E-009,  
415.727,   1.1085E-008,   4.4774E-009,  
416.741,   1.0693E-008,   6.2412E-009,  
417.755,   1.2915E-008,   6.0854E-009,  
418.769,   1.0965E-008,   5.4171E-009,  
419.814,   1.1819E-008,   5.8342E-009,  
420.797,   1.2759E-008,   5.2362E-009,  
421.811,   1.2744E-008,   5.1457E-009,  
422.825,   1.0538E-008,   4.8593E-009,  
423.839,   9.7940E-009,   5.2060E-009,  
424.853,   1.0724E-008,   5.3970E-009,  
425.867,   1.1236E-008,   6.0402E-009,  
426.881,   1.0392E-008,   6.1457E-009,  
427.910,   1.0518E-008,   5.5327E-009,  
428.909,   1.1503E-008,   4.7839E-009,  
429.923,   1.0653E-008,   5.2714E-009,  
430.937,   1.0166E-008,   5.9548E-009,  
431.951,   1.3000E-008,   4.9497E-009,  
432.965,   1.1513E-008,   6.4975E-009,  
433.994,   1.1734E-008,   6.1859E-009,  
434.993,   1.0432E-008,   5.5930E-009,  
436.007,   1.2970E-008,   4.1206E-009,  
437.021,   1.1920E-008,   6.3065E-009,  
438.035,   9.5628E-009,   4.9045E-009,  
439.049,   9.1910E-009,   5.4422E-009,  
440.078,   1.0060E-008,   4.1558E-009,  
441.077,   1.0005E-008,   5.2764E-009,  
442.106,   1.0588E-008,   5.9246E-009,  
443.105,   1.2251E-008,   5.8945E-009,  
444.135,   1.2191E-008,   5.2663E-009,  
445.133,   1.1060E-008,   5.9095E-009,  
446.147,   1.0719E-008,   5.0955E-009,  
447.161,   1.1799E-008,   5.6030E-009,  
448.175,   1.2462E-008,   5.9799E-009,  
449.189,   9.3065E-009,   5.8392E-009,  
450.203,   1.0889E-008,   5.4121E-009,  
451.217,   1.2121E-008,   3.9648E-009,  
452.231,   1.0995E-008,   7.2965E-009,  
453.245,   9.9900E-009,   6.1457E-009,  
454.275,   9.8794E-009,   4.7437E-009,  
455.273,   1.3045E-008,   6.1558E-009,  
456.287,   8.9548E-009,   5.8794E-009,  
457.301,   1.0005E-008,   5.8593E-009,  
458.315,   1.2392E-008,   4.9648E-009,  
459.329,   1.1658E-008,   6.5879E-009,  
460.343,   1.0131E-008,   6.0804E-009,  
461.357,   1.0864E-008,   7.0302E-009,  
462.371,   1.3894E-008,   6.2362E-009,  
463.385,   1.2980E-008,   5.0955E-009,  
464.399,   1.2342E-008,   6.0503E-009,  
465.413,   1.5141E-008,   5.9950E-009,  
466.427,   1.5854E-008,   6.4322E-009,  
467.441,   1.5764E-008,   5.6382E-009,  
468.455,   1.8015E-008,   5.8643E-009,  
469.469,   1.7362E-008,   5.0854E-009,  
470.483,   1.8583E-008,   4.3869E-009,  
471.497,   1.8940E-008,   5.0050E-009,  
472.511,   2.1663E-008,   7.1106E-009,  
473.525,   2.1332E-008,   4.8894E-009,  
474.539,   2.3121E-008,   5.6935E-009,  
475.553,   2.5583E-008,   5.5980E-009,  
476.567,   2.7578E-008,   6.3065E-009,  
477.581,   2.5452E-008,   6.2714E-009,  
478.595,   2.6558E-008,   5.4221E-009,  
479.609,   3.1281E-008,   7.4724E-009,  
480.623,   3.3286E-008,   7.0101E-009,  
481.637,   3.0663E-008,   5.8241E-009,  
482.667,   3.3668E-008,   6.6683E-009,  
483.665,   3.9090E-008,   7.6533E-009,  
484.679,   3.6995E-008,   6.4121E-009,  
485.693,   3.7352E-008,   5.7688E-009,  
486.707,   4.0352E-008,   6.8040E-009,  
487.721,   4.3729E-008,   6.5729E-009,  
488.735,   4.1266E-008,   6.7437E-009,  
489.749,   4.1829E-008,   7.8392E-009,  
490.763,   4.4588E-008,   7.2010E-009,  
491.777,   4.3508E-008,   6.6432E-009,  
492.791,   4.0643E-008,   5.9698E-009,  
493.805,   4.1477E-008,   8.7538E-009,  
494.819,   3.8935E-008,   7.8693E-009,  
495.833,   3.6442E-008,   6.9548E-009,  
496.847,   3.0653E-008,   7.3467E-009,  
497.861,   2.9347E-008,   7.4573E-009,  
498.875,   2.7663E-008,   7.5226E-009,  
499.905,   2.2322E-008,   7.5075E-009,  
500.903,   1.9402E-008,   8.0553E-009,  
501.933,   1.8281E-008,   1.1286E-008,  
502.931,   1.9950E-008,   7.7638E-009,  
503.945,   2.0241E-008,   9.9497E-009,  
504.975,   1.8553E-008,   1.0312E-008,  
505.973,   2.1477E-008,   1.1432E-008,  
506.987,   2.2407E-008,   9.8995E-009,  
508.001,   2.0854E-008,   1.2698E-008,  
509.015,   1.9794E-008,   1.2558E-008,  
510.029,   2.2709E-008,   1.2020E-008,  
511.043,   2.2719E-008,   1.3342E-008,  
512.057,   2.0915E-008,   1.5211E-008,  
513.071,   2.2111E-008,   1.5663E-008,  
514.085,   2.3442E-008,   1.4749E-008,  
515.099,   2.4005E-008,   1.7658E-008,  
516.113,   2.3503E-008,   1.7412E-008,  
517.127,   2.8296E-008,   1.8799E-008,  
518.141,   2.6271E-008,   1.9090E-008,  
519.155,   2.4854E-008,   2.0839E-008,  
520.169,   2.5955E-008,   2.0889E-008,  
521.183,   2.8005E-008,   2.0312E-008,  
522.197,   2.8085E-008,   2.0317E-008,  
523.211,   2.5859E-008,   2.1528E-008,  
524.225,   2.7618E-008,   2.1658E-008,  
525.239,   2.9266E-008,   2.3040E-008,  
526.253,   2.7397E-008,   2.2090E-008,  
527.267,   2.6548E-008,   2.1960E-008,  
528.281,   2.8829E-008,   1.9970E-008,  
529.295,   2.7281E-008,   2.0256E-008,  
530.309,   2.5698E-008,   1.9266E-008,  
531.323,   2.7397E-008,   1.8668E-008,  
532.337,   2.7678E-008,   1.9131E-008,  
533.351,   2.3181E-008,   1.8930E-008,  
534.365,   2.2357E-008,   1.6382E-008,  
535.379,   2.5879E-008,   1.6799E-008,  
536.394,   2.5075E-008,   1.6005E-008,  
537.408,   2.5377E-008,   1.5995E-008,  
538.422,   2.5955E-008,   1.6045E-008,  
539.451,   2.4191E-008,   1.2291E-008,  
540.450,   2.1774E-008,   1.3146E-008,  
541.464,   2.2673E-008,   1.5497E-008,  
542.478,   2.3628E-008,   1.3673E-008,  
543.492,   2.3653E-008,   1.3136E-008,  
544.506,   1.9910E-008,   1.3417E-008,  
545.520,   2.4116E-008,   1.2593E-008,  
546.549,   2.4744E-008,   1.2221E-008,  
547.563,   2.2729E-008,   1.2839E-008,  
548.562,   2.1769E-008,   1.1598E-008,  
549.576,   2.2945E-008,   1.1482E-008,  
550.590,   2.2573E-008,   1.1553E-008,  
551.604,   2.0754E-008,   1.1116E-008,  
552.618,   2.1106E-008,   1.0995E-008,  
553.632,   2.2824E-008,   1.2166E-008,  
554.646,   2.0452E-008,   1.1357E-008,  
555.660,   2.0879E-008,   1.1729E-008,  
556.674,   2.1804E-008,   1.1362E-008,  
557.688,   2.1347E-008,   1.0005E-008,  
558.702,   1.8879E-008,   9.9296E-009,  
559.716,   1.9849E-008,   1.1367E-008,  
560.730,   2.1101E-008,   9.0302E-009,  
561.744,   1.8080E-008,   1.0693E-008,  
